,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
605,-119.44400000000002,32.924,32.924,38.927,-119.444,-90.134,1995CA-Bmu-23042
606,-119.482,33.469,33.469,39.479,-119.482,-148.006,1995CA-Bmu-23042
607,-130.214,37.857,37.857,39.624,-130.214,-121.342,1995CA-Bmu-23042
608,-119.655,32.213,32.213,37.127,-119.655,-143.381,1995CA-Bmu-23042
609,-123.398,32.444,32.444,34.445,-123.398,-113.621,1995CA-Bmu-23042
610,-119.425,32.945,32.945,36.797,-119.425,-137.983,1995CA-Bmu-23042
611,-121.34300000000002,32.337,32.337,28.098,-121.343,-103.621,1995CA-Bmu-23042
612,-119.909,33.854,33.854,26.731,-119.909,-154.893,1995CA-Bmu-23042
613,-118.836,33.105,33.105,28.294,-118.836,-96.068,1995CA-Bmu-23042
614,-117.263,32.679,32.679,44.711,-117.263,-178.183,1995CA-Bmu-23042
615,-121.226,33.272,33.272,25.397,-121.226,-82.961,1995CA-Bmu-23042
616,-119.22,33.494,33.494,36.184,-119.22,-132.673,1995CA-Bmu-23042
617,-121.897,30.9,30.9,39.102,-121.897,-82.264,1995CA-Bmu-23042
618,-119.60399999999998,33.6,33.6,30.659,-119.604,-134.201,1995CA-Bmu-23042
619,-120.634,34.337,34.337,23.06,-120.634,-174.795,1995CA-Bmu-23042
620,-123.481,31.423,31.423,26.779,-123.481,-146.586,1995CA-Bmu-23042
621,-120.425,33.807,33.807,25.684,-120.425,-159.078,1995CA-Bmu-23042
622,-119.397,33.686,33.686,29.334,-119.397,-140.857,1995CA-Bmu-23042
623,-119.553,33.392,33.392,39.443,-119.553,-149.568,1995CA-Bmu-23042
624,-119.52100000000002,33.156,33.156,25.692,-119.521,-154.364,1995CA-Bmu-23042
625,-119.606,33.03,33.03,40.451,-119.606,-81.908,1995CA-Bmu-23042
626,-119.096,33.426,33.426,38.568,-119.096,-144.335,1995CA-Bmu-23042
627,-120.78,34.547,34.547,36.934,-120.78,-108.932,1995CA-Bmu-23042
628,-121.58499999999998,35.465,35.465,40.033,-121.585,-98.445,1995CA-Bmu-23042
629,-122.588,36.789,36.789,43.359,-122.588,-88.143,1995CA-Bmu-23042
630,-124.601,39.868,39.868,45.678,-124.601,-153.031,1995CA-Bmu-23042
631,-124.2,39.683,39.683,34.087,-124.2,-95.926,1995CA-Bmu-23042
632,-123.93200000000002,39.82,39.82,31.241,-123.932,-166.07,1995CA-Bmu-23042
633,-125.421,39.441,39.441,34.323,-125.421,-151.381,1995CA-Bmu-23042
634,-123.957,39.364,39.364,44.253,-123.957,-148.485,1995CA-Bmu-23042
635,-123.787,39.083,39.083,31.502,-123.787,-85.89,1995CA-Bmu-23042
636,-124.671,38.675,38.675,42.389,-124.671,-142.993,1995CA-Bmu-23042
