,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier
768,-112.277,25.533,25.533,24.687,-112.277,-108.356,1998CA-Bmu-00824
769,-113.582,25.897,25.897,32.599,-113.582,-145.631,1998CA-Bmu-00824
770,-114.35500000000002,26.996,26.996,21.987,-114.355,-136.712,1998CA-Bmu-00824
771,-114.797,27.259,27.259,30.969,-114.797,-132.29,1998CA-Bmu-00824
772,-115.03199999999998,27.586,27.586,34.238,-115.032,-82.034,1998CA-Bmu-00824
773,-115.256,27.838,27.838,19.622,-115.256,-75.756,1998CA-Bmu-00824
774,-115.51,28.302,28.302,29.47,-115.51,-119.401,1998CA-Bmu-00824
775,-116.329,29.217,29.217,28.66,-116.329,-113.541,1998CA-Bmu-00824
776,-115.87099999999998,29.208,29.208,31.391,-115.871,-126.362,1998CA-Bmu-00824
777,-115.965,29.692,29.692,28.039,-115.965,-123.98,1998CA-Bmu-00824
778,-117.12900000000002,30.261,30.261,29.622,-117.129,-113.921,1998CA-Bmu-00824
779,-117.159,31.374,31.374,28.535,-117.159,-102.545,1998CA-Bmu-00824
780,-117.223,31.175,31.175,35.916,-117.223,-140.266,1998CA-Bmu-00824
781,-117.338,31.439,31.439,26.777,-117.338,-139.824,1998CA-Bmu-00824
782,-117.482,32.205,32.205,29.765,-117.482,-129.438,1998CA-Bmu-00824
783,-117.975,32.46,32.46,36.465,-117.975,-98.543,1998CA-Bmu-00824
784,-119.42000000000002,33.944,33.944,38.736,-119.42,-142.468,1998CA-Bmu-00824
785,-120.091,33.871,33.871,28.525,-120.091,-144.323,1998CA-Bmu-00824
786,-120.635,33.723,33.723,31.972,-120.635,-112.532,1998CA-Bmu-00824
787,-120.728,33.56,33.56,39.978,-120.728,-153.537,1998CA-Bmu-00824
788,-120.697,33.451,33.451,35.614,-120.697,-130.937,1998CA-Bmu-00824
789,-121.78,32.707,32.707,32.294,-121.78,-119.777,1998CA-Bmu-00824
790,-120.45,32.398,32.398,32.081,-120.45,-121.984,1998CA-Bmu-00824
791,-122.358,31.741,31.741,28.996,-122.358,-109.436,1998CA-Bmu-00824
792,-123.62099999999998,31.703,31.703,31.836,-123.621,-124.258,1998CA-Bmu-00824
793,-123.781,32.214,32.214,30.748,-123.781,-130.229,1998CA-Bmu-00824
794,-123.99,32.4,32.4,31.615,-123.99,-120.325,1998CA-Bmu-00824
795,-124.65699999999998,33.329,33.329,30.027,-124.657,-140.344,1998CA-Bmu-00824
796,-124.643,33.596,33.596,30.127,-124.643,-107.808,1998CA-Bmu-00824
797,-124.655,33.649,33.649,40.177,-124.655,-156.049,1998CA-Bmu-00824
798,-124.7,33.722,33.722,38.893,-124.7,-150.5,1998CA-Bmu-00824
799,-125.554,34.833,34.833,36.082,-125.554,-119.383,1998CA-Bmu-00824
800,-125.449,35.965,35.965,39.148,-125.449,-141.779,1998CA-Bmu-00824
801,-124.76,36.376,36.376,38.06,-124.76,-132.844,1998CA-Bmu-00824
802,-125.311,35.438,35.438,34.773,-125.311,-122.159,1998CA-Bmu-00824
