,location-long,location-lat,argos:lat1,argos:lat2,argos:lon1,argos:lon2,individual-local-identifier,time,year,month
2966,-120.623,34.154,34.154,37.271,-120.623,-136.259,1999CA-Bmu-23031,14:30:59,1999,10
2967,-120.35,33.924,33.924,40.4,-120.35,-89.591,1999CA-Bmu-23031,02:03:06,1999,10
2968,-120.366,34.02,34.02,39.078,-120.366,-94.697,1999CA-Bmu-23031,02:12:37,1999,10
2969,-117.798,31.316,31.316,34.712,-117.798,-100.804,1999CA-Bmu-23031,02:23:03,1999,10
2970,-114.386,27.029,27.029,24.172,-114.386,-101.099,1999CA-Bmu-23031,14:59:07,1999,10
2971,-114.03300000000002,26.826,26.826,30.33,-114.033,-97.899,1999CA-Bmu-23031,22:20:44,1999,10
2972,-113.594,26.296,26.296,21.626,-113.594,-91.494,1999CA-Bmu-23031,14:41:19,1999,10
2973,-112.493,25.026,25.026,18.863,-112.493,-85.544,1999CA-Bmu-23031,10:26:43,1999,10
2974,-110.685,23.628,23.628,19.13,-110.685,-90.322,1999CA-Bmu-23031,14:24:27,1999,11
2975,-111.421,23.286,23.286,23.7,-111.421,-113.354,1999CA-Bmu-23031,11:26:50,1999,11
2976,-110.44799999999998,23.209,23.209,24.664,-110.448,-117.311,1999CA-Bmu-23031,15:24:56,1999,11
2977,-110.199,23.061,23.061,24.54,-110.199,-103.544,1999CA-Bmu-23031,22:28:51,1999,11
2978,-109.567,22.568,22.568,25.047,-109.567,-98.34,1999CA-Bmu-23031,22:16:22,1999,11
2979,-109.315,22.411,22.411,19.394,-109.315,-98.628,1999CA-Bmu-23031,10:45:25,1999,11
2980,-108.478,23.029,23.029,29.977,-108.478,-141.077,1999CA-Bmu-23031,14:04:47,1999,11
2981,-108.735,23.413,23.413,24.421,-108.735,-113.431,1999CA-Bmu-23031,15:11:35,1999,11
2982,-108.541,24.54,24.54,20.875,-108.541,-91.806,1999CA-Bmu-23031,14:25:22,1999,11
2983,-108.697,24.481,24.481,18.521,-108.697,-80.919,1999CA-Bmu-23031,14:05:33,1999,11
2984,-108.614,24.23,24.23,26.421,-108.614,-117.877,1999CA-Bmu-23031,15:19:48,1999,11
2985,-108.787,24.669,24.669,27.965,-108.787,-124.313,1999CA-Bmu-23031,13:32:10,1999,11
2986,-110.04500000000002,25.738,25.738,20.152,-110.045,-84.651,1999CA-Bmu-23031,14:13:04,1999,11
2987,-112.476,27.632,27.632,26.565,-112.476,-107.637,1999CA-Bmu-23031,11:19:30,1999,11
2988,-110.975,26.138,26.138,26.986,-110.975,-115.258,1999CA-Bmu-23031,15:25:48,1999,11
2989,-110.798,25.086,25.086,22.58,-110.798,-99.457,1999CA-Bmu-23031,10:59:18,1999,11
2990,-110.402,24.593,24.593,20.836,-110.402,-94.233,1999CA-Bmu-23031,10:43:14,1999,11
2991,-110.27800000000002,24.615,24.615,21.37,-110.278,-95.468,1999CA-Bmu-23031,14:37:55,1999,11
2992,-114.757,22.463,22.463,17.772,-114.757,-135.944,1999CA-Bmu-23031,01:38:25,1999,12
